,id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
664,1LhMopPAallLeaeNutqbgS,Say Something (feat. Chris Stapleton),Chris Stapleton,68,2018-02-02,0.707,0.632,10,-7.031,1,0.103,1.09e-05,0.0841,0.372,97.04,278893,4
665,29Key5Lj0YlIMH8JzRDy6U,Survival,Eminem,0,2013-11-05,0.449,0.892,2,-3.002,1,0.0044,0.0,0.126,0.416,176.129,272417,4
666,0xM88xobymkMgg46MStfnV,Hey There Delilah,Plain White T's,0,2006,0.51,0.376,2,-10.995,1,0.865,0.000121,0.113,0.321,103.851,232853,4
667,5sVzOWGcPTFtld8oKFCHI4,Stronger Than I Was,Eminem,0,2013-11-05,0.778,0.604,1,-5.394,1,0.114,0.0,0.122,0.355,121.983,336519,4
668,45uyJlFCnV88MExlEZIXPe,Intro - Logic/Under Pressure,Logic,0,2014-10-21,0.511,0.421,2,-10.854,1,0.651,0.0,0.216,0.766,80.879,182800,4
669,64rAX8x9bDnFXn09weheMv,Soul Food,Logic,0,2014-10-21,0.48,0.863,6,-4.695,0,0.0509,0.0,0.319,0.257,164.06,292933,4
670,3FRWEyk822ckYhcFR44VWm,I'm Gone,Logic,0,2014-10-21,0.581,0.729,1,-8.99,0,0.534,0.0,0.131,0.516,159.966,282133,4
671,5EVGgRH4HAJXn5jiCLsBUo,Keep It 100,Joyner Lucas,42,2017-06-16,0.58,0.911,1,-6.574,1,0.408,0.0,0.188,0.528,170.829,417377,4
672,3LHbk7L7mFQj0Wiv4dB9lR,Winter Blues,Joyner Lucas,53,2017-06-16,0.643,0.766,0,-6.141,0,0.843,3.14e-06,0.228,0.54,131.001,275298,4
673,5VZBI8IGsDIvYkafL6HkmY,Just Because,Joyner Lucas,36,2017-06-16,0.71,0.775,0,-7.514,0,0.591,0.0,0.392,0.545,100.867,360460,4
674,62FOgkuJaSPZlHUB7Gb7dt,Forever,Joyner Lucas,40,2017-06-16,0.644,0.547,8,-9.351,0,0.835,2.69e-05,0.351,0.28,84.364,343234,4
675,3nAsfqEW7R5UkL0PIhhpT5,We Gon Be Alright,Joyner Lucas,49,2017-06-16,0.822,0.751,7,-6.056,1,0.392,0.0,0.707,0.584,81.024,264973,4
676,7BKUWh5sdtdS17crohRe4L,Black SpiderMan,Damian Lemar Hudson,54,2017-05-05,0.611,0.867,1,-5.298,1,0.11,0.000105,0.346,0.336,140.032,331267,4
677,1fivwychMxoHDIzqBC35d8,Slave,Logic,0,2016-07-01,0.827,0.698,4,-7.48,0,0.0499,1.55e-05,0.152,0.246,122.982,179640,4
678,1M1GaIPnB1KVLMGx5afM4K,44 Bars,Logic,0,2016-07-01,0.645,0.624,6,-8.904,0,0.333,0.0,0.204,0.333,92.094,182267,4
679,7cj7vEylXFN6Lfjj183A3f,Buried Alive,Logic,0,2014-10-21,0.759,0.826,3,-6.627,0,0.0977,2.07e-05,0.275,0.545,139.943,337747,4
680,05CrK6Q5VGtfPDtyQFJ4Kf,Sad Song (feat. Elena Coats),Elena Coats,67,2013-01-01,0.512,0.526,1,-5.44,1,0.0724,0.0,0.0675,0.249,85.024,226330,4
681,6HbI4e2Y2f6HYVV6r04M4W,All I Ask,Adele,1,2015-11-20,0.592,0.28,4,-5.494,1,0.889,0.0,0.124,0.348,141.899,271800,4
682,1TOiDnIY8HgPyDLSR08QXq,What They Say,Zara Larsson,41,2017-03-17,0.407,0.588,1,-8.056,1,0.00898,0.0,0.131,0.25,75.188,218947,4
683,54LGxQGf5LPXNGjtzDZ5IE,So Good (feat. Ty Dolla $ign),Ty Dolla $ign,49,2017-03-17,0.726,0.576,0,-7.341,1,0.085,0.0,0.0458,0.783,82.055,166707,4
684,4VPXFi4vFTtS9wHe6oMQaT,I Can't Fall in Love Without You,Zara Larsson,64,2017-03-17,0.485,0.332,4,-9.244,1,0.784,0.000122,0.146,0.273,130.813,180640,4
685,2yZax79pOrYuyIFVW2cZY2,Carry On,XXXTENTACION,73,2017-08-25,0.735,0.197,3,-13.378,0,0.768,0.000276,0.296,0.383,147.899,129720,4
686,7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),Trippie Redd,81,2017-08-25,0.797,0.533,0,-9.74,0,0.0172,0.000152,0.103,0.329,131.036,146520,4
687,5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,XXXTENTACION,84,2017-08-25,0.746,0.251,11,-16.169,0,0.782,0.00203,0.106,0.18,139.999,120027,4
688,2UwbhMie1EAYuTZ0QXeMwl,Save Me,XXXTENTACION,67,2017-08-25,0.731,0.204,9,-11.314,0,0.307,0.0109,0.0989,0.191,142.141,163202,4
689,05bnEv2dpFzmGVLGdjD9UP,Orlando,XXXTENTACION,62,2017-08-25,0.57,0.0279,1,-22.282,1,0.859,0.0892,0.254,0.28,84.902,163840,4
690,3NgCzSW98SsqBdpYcnm4kv,I Have Questions,Camila Cabello,60,2017-05-21,0.393,0.555,10,-6.096,0,0.405,0.0,0.105,0.22,167.999,221881,4
691,5dTJMpqiELczVuHJP3OAEu,This Town,Niall Horan,57,2016-09-29,0.679,0.407,9,-7.778,1,0.699,0.0,0.122,0.195,111.814,232600,4
692,4fzyvSu73BhGvi96p2zwjL,Christmas Lights,Coldplay,50,2010-12-01,0.315,0.418,7,-9.146,1,0.131,0.000679,0.0836,0.237,129.116,242496,4
693,4HXOBjwv2RnLpGG4xWOO6N,Princess of China,Rihanna,65,2011-10-24,0.42,0.69,9,-6.221,0,0.00385,0.015,0.287,0.237,85.014,239216,4
694,0BCPKOYdS2jbQ8iyB56Zns,Clocks,Coldplay,77,2002-08-08,0.577,0.749,5,-7.215,0,0.599,0.0115,0.183,0.255,130.97,307880,4
695,23khhseCLQqVMCIT1WMAns,Magic,Coldplay,71,2014-05-19,0.738,0.482,6,-8.917,0,0.0266,0.621,0.106,0.352,93.457,285014,4
696,7HBnZdg7fIQwqMhQhci0VV,Hypnotised - EP Mix,Coldplay,56,2017-07-13,0.501,0.639,5,-6.591,1,0.399,0.85,0.099,0.0789,120.04,391414,4
697,1uKzAldJYlwje9HstlwTie,See You Soon,Coldplay,60,1999-10-11,0.369,0.295,4,-12.779,1,0.657,1.54e-05,0.107,0.211,92.226,171373,4
698,7LVHVU3tWfcxj5aiPFEW4Q,Fix You,Coldplay,80,2005-06-07,0.209,0.417,3,-8.74,1,0.164,0.00196,0.113,0.124,138.178,295533,4
699,7yxNIKwbgYlqWgBYeEtFXN,Marry Me,Jason Derulo,43,2013-09-10,0.568,0.631,7,-5.623,1,0.033,0.0,0.144,0.23,105.096,225027,4
700,33SNO8AaciGbNaQFkxvPrW,Kiwi,Harry Styles,78,2017-05-12,0.375,0.93,2,-2.631,1,0.00064,0.0,0.318,0.491,147.124,176387,4
701,6lvsJDZ7336YmpBzcNGhbe,fOoL fOr YoU,ZAYN,67,2016-03-25,0.52,0.513,7,-7.208,1,0.281,0.0,0.0976,0.17,77.903,202213,4
702,6LWS6iYUZKYHNl2VwNytpo,rEaR vIeW,ZAYN,52,2016-03-25,0.719,0.614,9,-5.354,0,0.611,1.4e-05,0.108,0.69,95.988,201293,4
703,01TnVDiet1DFTsyWKUKovl,NUMB,XXXTENTACION,73,2018-03-16,0.414,0.416,11,-8.024,0,0.1,0.179,0.131,0.196,159.91,186268,4
704,7r7NTwtWAhPRtzylDu3hnE,Hangman,Dave,62,2018-02-28,0.58,0.598,4,-6.733,0,0.602,2.58e-06,0.113,0.641,91.282,234725,4
705,0dgrFwOa0RrFzWcM0azTzx,The Good Part,AJR,68,2017-06-30,0.287,0.473,5,-3.551,1,0.0858,4.4e-05,0.383,0.577,186.283,227267,4
706,4TTV7EcfroSLWzXRY6gLv6,Alexander Hamilton,Anthony Ramos,69,2015-09-25,0.609,0.435,11,-7.861,0,0.522,0.0,0.118,0.552,131.995,236738,4
707,2oe6dDthgthqUkfL3czpEd,"ALONE, PART 3",XXXTENTACION,62,2018-03-16,0.61,0.258,0,-12.758,1,0.883,0.0145,0.103,0.164,127.08,109986,4
708,0JP9xo3adEtGSdUEISiszL,Moonlight,XXXTENTACION,80,2018-03-16,0.921,0.537,9,-5.723,0,0.556,0.00404,0.102,0.711,128.009,135090,4
709,16x9bQHw8TBNaGDyULvwad,before I close my eyes,XXXTENTACION,65,2018-03-16,0.356,0.143,9,-15.148,1,0.976,1.89e-05,0.111,0.334,75.522,99658,4
710,7AFASza1mXqntmGtbxXprO,changes,XXXTENTACION,77,2018-03-16,0.669,0.308,11,-10.068,1,0.883,0.0,0.0984,0.52,64.934,121887,4
711,1JxV2A7IFlmosxlCckJ8Yc,Do Not Disturb,Drake,0,2017-03-18,0.618,0.693,7,-5.943,0,0.246,0.0,0.112,0.454,170.982,283551,4
712,3n3b5WNEohHP7Ou4ndBo6b,Pray,Logic,50,2018-03-29,0.637,0.448,4,-7.968,0,0.224,0.0,0.0887,0.224,87.919,221760,3
713,4MPTj8lMMvxLwT3EwuXFop,Call Out My Name,The Weeknd,0,2018-03-30,0.449,0.599,1,-4.892,1,0.211,0.0,0.327,0.165,134.144,228373,3
714,4rv1ww0dUwFZcDVPqhcOcX,Try Me,The Weeknd,0,2018-03-30,0.466,0.672,8,-5.777,0,0.622,0.00108,0.147,0.108,91.673,221107,4
715,72TyiiduRmczEbDIEtKQdR,Wasted Times,The Weeknd,0,2018-03-30,0.562,0.674,10,-6.049,0,0.622,2.04e-05,0.111,0.293,122.699,220293,4
716,5rgnyXr2PXFWsAnPFew077,I Was Never There,Gesaffelstein,0,2018-03-30,0.324,0.735,10,-4.054,1,0.135,4.84e-05,0.169,0.169,113.923,241067,4
717,13wNEvWmBsWaWVtiLPRIW5,Hurt You,Gesaffelstein,0,2018-03-30,0.484,0.716,5,-7.193,0,0.3,0.00214,0.112,0.365,184.131,230027,4
718,26Fqtv4Aa7kyd1WWGHai6A,Privilege,The Weeknd,0,2018-03-30,0.391,0.595,11,-7.094,0,0.913,0.00557,0.145,0.379,93.78,170573,4
719,550rQQCGkrTzvp4SfpOPzx,Hallelujah,Pentatonix,62,2016-10-21,0.322,0.377,7,-7.385,0,0.454,0.0,0.338,0.366,118.669,268960,4
720,0ZaSipkjXePTkzOQW29rxt,Madiba Riddim,Drake,0,2017-03-18,0.839,0.521,7,-10.45,1,0.245,0.00545,0.607,0.33,105.992,205163,4
721,3NzJnmcgNPGFWJYvO3HneW,Blem,Drake,0,2017-03-18,0.726,0.535,7,-7.804,0,0.0533,1.38e-05,0.0984,0.375,98.067,216558,4
722,2RUFzxyUlI36KKy9Agkqze,POWER,Kanye West,0,2010-01-01,0.539,0.907,0,-4.757,0,0.0193,0.0,0.825,0.553,154.0,292093,4
723,0pOcQ4GVseflTKsy1c2dfX,Du Kan Gøre Hvad Du Vil - Radio Version,Christian Brøns,39,2001,0.522,0.779,9,-5.862,0,0.236,0.0,0.34,0.518,88.989,220333,4
724,34I0nBvoE0ZXmqbKiJ5BWS,Stranger Things,Chris Brown,62,2018-02-25,0.867,0.663,10,-5.838,0,0.443,0.0,0.117,0.481,121.978,219733,4
725,4MZgeVHJpujU3e5idtohNO,Bonfire Heart,James Blunt,0,2013-07-30,0.575,0.821,0,-5.7,1,0.181,0.0,0.124,0.449,118.021,238000,4
726,1K3LRUEcUz5FMtPYyg0F45,Ho Hey,The Lumineers,73,2012,0.682,0.471,0,-9.182,1,0.765,0.0,0.0908,0.421,79.907,163133,4
727,2M9ro2krNb7nr7HSprkEgo,Fast Car,Tracy Chapman,76,1988-04-05,0.711,0.292,4,-15.523,0,0.313,0.0,0.131,0.194,103.951,296800,4
728,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),Ray Dalton,80,2012-10-09,0.641,0.922,2,-4.457,1,0.0291,0.0,0.0862,0.847,146.078,258343,4
729,6gxycjJNMgmAyfzUXBN80P,Goodbye My Lover,James Blunt,66,2005-08-08,0.432,0.261,4,-12.591,1,0.953,0.00342,0.0903,0.273,89.567,258653,4
730,0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),Adam Levine,80,2011-11-11,0.646,0.795,9,-3.293,1,0.0319,0.0,0.267,0.796,89.99,210960,4
731,7EUfNvyCVxQV3oN5ScA2Lb,Next To Me,Imagine Dragons,0,2017-06-23,0.385,0.687,2,-4.426,1,0.328,0.000163,0.0443,0.351,113.669,230289,4
732,0PPKDmCpEfX8rdkagtCr8u,Frozen,Joyner Lucas,42,2018-04-01,0.508,0.535,1,-8.718,1,0.727,6.8e-06,0.372,0.424,76.251,212011,4
733,0BridIUowOHui7LcBmKDio,Du får göra vad du vill med mig,Norlie & KKV,44,2016-10-14,0.679,0.823,10,-4.489,0,0.0249,0.0,0.099,0.671,126.028,234120,4
734,5tZPmEPqAcFVyxaEcU3cvP,Så som i himlen (feat. Tensta Gospel),Tensta Gospel,42,2016-03-18,0.557,0.583,1,-5.795,1,0.456,0.0,0.117,0.711,72.458,209387,4
735,1cTZMwcBJT0Ka3UJPXOeeN,Nice For What,Drake,5,2018-04-06,0.567,0.913,8,-6.471,1,0.0934,0.000124,0.114,0.792,93.35,210926,4
736,79jX8RM5CgPqDKdGEKNW9K,In My Blood,Shawn Mendes,0,2018-03-22,0.628,0.715,5,-7.097,1,0.0524,0.0,0.119,0.429,139.991,211600,4
737,18aImFRizYHe2MwD5EDWZh,Numb,Aftertheparty,50,2017-06-22,0.832,0.316,9,-15.258,1,0.411,6.59e-05,0.258,0.329,116.973,227260,4
738,0PB59W8aC4UodGSf4GmG5x,Cape Town - Panama Remix,Panama,0,2013-11-25,0.762,0.912,9,-6.367,0,0.0232,0.278,0.152,0.738,118.019,308715,4
739,2GbyU3ZuI1gDuSCQJCXwe1,Inga kläder,Veronica Maggio,57,2011-01-01,0.685,0.492,3,-10.977,1,0.448,0.00149,0.242,0.624,121.944,201467,4
740,124NFj84ppZ5pAxTuVQYCQ,Take Care,Rihanna,74,2011-11-15,0.629,0.515,0,-10.358,0,0.0267,1.22e-05,0.0888,0.299,121.845,277387,4
741,6jdOi5U5LBzQrc4c1VT983,"Hold On, We're Going Home",Majid Jordan,71,2013-01-01,0.773,0.414,6,-7.436,0,0.00411,3.4e-05,0.0733,0.289,99.993,227880,4
742,4pabDIdwjv80lbsx7XcNwZ,Soarin,Bazzi,51,2018-04-12,0.45,0.674,0,-5.268,1,0.0635,0.0,0.381,0.211,76.882,177105,4
743,2JuIs3XJlYPy8vBO66CEkJ,Star,Bazzi,57,2018-04-12,0.694,0.389,8,-5.41,1,0.3,0.0,0.158,0.409,90.984,169872,4
744,2v6zKkf71lJYTHOmsKo02e,Cartier,Bazzi,51,2018-04-12,0.481,0.547,9,-5.894,1,0.243,0.0,0.521,0.457,91.019,172496,4
745,1sYSP7gKa5kdKIfhANfori,Lights Down Low,MAX,63,2016-04-08,0.623,0.493,5,-7.727,0,0.0632,0.0,0.104,0.594,81.019,223847,4
746,1UVuZnfWsGvS9TzZTVIkdv,Personal,HRVY,0,2017-11-30,0.751,0.547,8,-5.566,1,0.112,0.0,0.0282,0.876,138.971,198040,4
747,5YONxtt62BXbcNpQEa2OB6,Redo,Hov1,0,2018-04-06,0.788,0.681,10,-8.202,1,0.423,0.0,0.137,0.548,124.957,201613,4
748,2yHGQ9voM7ywjSAy5ronZx,Gudarna på Västerbron,Hov1,0,2018-04-06,0.72,0.716,1,-5.865,0,0.202,0.0,0.126,0.385,90.012,242213,4
749,0w7Oo2r6U871fKRO3QfSHn,Stan e mörk,Hov1,0,2018-04-06,0.557,0.442,5,-9.674,1,0.693,0.0,0.0804,0.253,106.296,186120,3
750,1QBRPA1BfBoXGsRDPehomk,Förlåt - Bonus Track,Hov1,0,2018-04-06,0.824,0.671,10,-6.012,1,0.26,0.0,0.0971,0.559,111.949,157933,4
751,3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),Jess Glynne,71,2014-01-17,0.799,0.586,11,-6.735,1,0.162,2.03e-06,0.193,0.549,120.97,227833,4
752,0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,Kings of Leon,79,2008-09-23,0.542,0.905,9,-5.653,1,0.00172,0.0104,0.136,0.374,153.398,203347,4
753,6fZpcVRr45Z6fLtciswBBU,Dreams,Bazzi,59,2018-04-12,0.663,0.666,6,-5.441,1,0.583,3.85e-06,0.222,0.605,159.983,147021,4
754,6pmZMP2ET1OJi5rKfLO8jD,3:15,Bazzi,65,2018-04-12,0.651,0.654,1,-5.481,1,0.385,0.0,0.181,0.539,141.975,167019,4
755,6LVsIWAAQwGjHMv7SOQjnY,BRB,Bazzi,47,2018-04-12,0.66,0.616,9,-4.753,1,0.523,0.0,0.391,0.536,138.942,160582,4
756,4Ouhoi2lAhrLJKFzUqEzwl,Born To Die,Lana Del Rey,68,2012-01-01,0.428,0.626,4,-6.639,0,0.222,8.22e-05,0.277,0.379,86.02,285400,4
757,0Hz0ySp6XYrBhEQPU16Hz8,Valborg,Håkan Hellström,57,2013-01-01,0.316,0.3,7,-12.51,1,0.884,0.00368,0.0927,0.317,96.31,198173,3
758,1SJeThMecoewDxpqQZXd6J,Silver,Ville Pusa,2,2000-08-09,0.412,0.539,8,-6.51,1,0.0132,0.0,0.0562,0.132,92.835,267933,4
759,6Hgh47WXVKtXN5zGOu0hjI,OTW,Ty Dolla $ign,71,2018-04-20,0.652,0.678,2,-6.183,1,0.183,3.26e-05,0.106,0.28,72.989,263014,4
760,7gevvAspxft2qQmcvJjNBH,A Good Night,BloodPop®,54,2018-04-06,0.53,0.707,10,-5.516,1,0.104,0.0,0.105,0.696,109.827,203453,4
761,0Fz4e7o9vqM6LuQbLbY2xw,Happy Home,Lukas Graham,36,2016-04-01,0.754,0.322,3,-8.568,0,0.392,0.0,0.101,0.475,128.108,218733,4
762,0DsMfCqOclDOvEeExl6zNY,Hon dansar vidare i livet,Hov1,0,2018-04-06,0.655,0.651,8,-7.063,1,0.0267,0.0,0.133,0.782,90.054,248893,4
763,1dABxUeyaNyq7RbKbT3ndo,Dear Darlin',Olly Murs,0,2012-11-23,0.514,0.828,11,-4.672,0,0.00626,8.73e-06,0.119,0.34,124.008,206373,4
764,1FSWSs9CL01RCYxXtm08Rf,Dance with Me Tonight,Olly Murs,70,2011-11-28,0.672,0.748,11,-5.922,0,0.305,0.0,0.0811,0.964,163.984,202227,4
765,6jLMUGg0bxrVPsJhvXtkQs,You're Not There,Lukas Graham,35,2016-04-01,0.766,0.516,2,-7.809,0,0.0606,3.45e-05,0.102,0.296,92.059,202893,4
766,5SxkdsY1ufZzoq9iXceLw9,no tears left to cry,Ariana Grande,1,2018-04-20,0.703,0.696,0,-5.482,1,0.0375,5.65e-06,0.274,0.366,121.969,205947,4
767,08bNPGLD8AhKpnnERrAc6G,FRIENDS,Anne-Marie,77,2018-02-09,0.626,0.88,9,-2.384,0,0.205,0.0,0.128,0.534,95.079,202621,4
768,1c9LBfX0klXJscJAYDI0Ea,Air,Astrid S,0,2015-04-13,0.758,0.501,0,-7.051,1,0.252,0.0,0.191,0.397,78.042,194147,4
769,3fpVWegR6YOS1Yk5HSMYIq,Paranoid,Post Malone,65,2018-04-27,0.625,0.536,0,-5.428,1,0.038,2.31e-05,0.167,0.253,159.914,221787,4
770,688QpQAwqsLdBR6lr13wK1,Same Bitches (feat. G-Eazy & YG),YG,63,2018-04-27,0.731,0.774,10,-5.273,0,0.434,3.34e-06,0.114,0.219,100.005,212467,4
771,5VuxWXbt7XENQCtE9TzpTv,Spoil My Night (feat. Swae Lee),Swae Lee,64,2018-04-27,0.672,0.717,1,-2.714,1,0.341,2.4e-05,0.106,0.225,160.981,194560,4
772,7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,79,2018-04-27,0.68,0.578,10,-5.804,1,0.331,0.0,0.135,0.341,145.038,231267,4
773,71qNRlNDnPahvATE7Zl4Nw,"Never Seen Anything ""Quite Like You""",The Script,56,2014-09-15,0.317,0.464,6,-7.37,1,0.429,1.27e-06,0.103,0.414,159.906,202587,3
774,2VdT56BGpdqNHUgOe1j5vc,Rich & Sad,Post Malone,68,2018-04-27,0.599,0.571,2,-4.998,1,0.198,0.0,0.0969,0.285,151.974,206453,4
775,1ZemPoaj7LBj1RAQrb89EC,Blame It On Me,Post Malone,61,2018-04-27,0.652,0.591,11,-7.274,0,0.145,5.65e-06,0.164,0.274,121.873,261800,4
776,3Tg4U3oXOQqMzD9vPIdQKn,Hair Too Long,The Vamps,43,2018-04-20,0.818,0.567,8,-6.775,1,0.0252,0.0,0.0606,0.886,101.014,205773,4
777,6QpqGSRmUnH81iYd1bfYL9,Either,Zara Larsson,38,2018-04-27,0.745,0.586,4,-8.49,0,0.288,0.00454,0.117,0.61,99.304,187310,4
778,08hm0V6cTsWDX62hW42sEv,Sick Boy,The Chainsmokers,0,2018-04-20,0.548,0.58,11,-7.524,0,0.104,0.0,0.127,0.462,180.066,193893,4
779,7GCKSaadrwpoVSiwbEGkfv,Everybody Hates Me,The Chainsmokers,0,2018-04-20,0.471,0.755,11,-6.612,0,0.00836,0.0,0.368,0.512,154.801,224027,4
780,5lZZmityu9TAjNvSY6GLhR,Zack And Codeine,Post Malone,62,2018-04-27,0.738,0.824,5,-5.165,0,0.15,0.0,0.132,0.386,138.039,204360,4
781,09IOPhEh1OMe0HD9b36FJk,Over Now,Post Malone,65,2018-04-27,0.569,0.777,4,-4.041,0,0.139,0.0,0.132,0.181,164.027,246987,4
782,6IaieqiCVvsNvEt6Y7yOFa,Ball For Me (feat. Nicki Minaj),Nicki Minaj,65,2018-04-27,0.797,0.55,9,-4.166,1,0.513,0.0,0.0786,0.543,134.206,206267,4
783,4H7WNRErSbONkM06blBoGc,Stay,Post Malone,71,2018-04-27,0.507,0.48,5,-5.418,1,0.449,0.0,0.147,0.35,86.046,204427,4
784,1D2L6MefbXon28PzIk9I3r,92 Explorer,Post Malone,66,2018-04-27,0.798,0.733,7,-4.811,0,0.265,1.25e-06,0.114,0.861,146.046,211427,4
785,4qWCFTuNnmGNdY4egtb4ZY,Otherside,Post Malone,62,2018-04-27,0.652,0.643,9,-5.667,0,0.318,2.87e-06,0.208,0.109,104.932,228227,4
786,52UARw0x28IhApHArrvhXx,434am,Aftertheparty,43,2016-10-31,0.749,0.233,7,-12.745,1,0.23,0.0228,0.118,0.056,129.98,134856,4
787,2OvV4NjEBRE9v8Oo7QeUCq,Jump (with Trippie Redd),Trippie Redd,54,2018-05-04,0.654,0.547,10,-6.598,1,0.25,0.0,0.0961,0.507,173.981,207857,4
788,6JF5OEqj3bIEdoBTkHVACm,Young And Beautiful,Lana Del Rey,58,2013-01-01,0.321,0.416,11,-8.935,0,0.266,3.02e-05,0.106,0.151,114.594,236427,4
789,3BJe4B8zGnqEdQPMvfVjuS,Summertime Sadness,Lana Del Rey,73,2012-01-01,0.565,0.654,1,-6.826,0,0.0542,1.8e-06,0.122,0.235,111.968,265427,4
790,4RyK6N4IQ85xxLgguQAFH5,Blue Jeans,Lana Del Rey,66,2012-01-01,0.558,0.837,3,-4.405,1,0.418,0.0,0.0821,0.488,117.963,209440,4
791,5nWZrdb87paLgk6dPGgILz,AfricAryaN,Neil deGrasse Tyson,0,2017-05-05,0.531,0.797,10,-7.018,1,0.154,0.0,0.0902,0.342,104.027,728413,4
792,6C1CCqmYVeXNVxBxqXWDmW,Birdsong,Kina Grannis,19,2018-04-27,0.432,0.0517,11,-19.38,1,0.969,2.21e-05,0.188,0.376,85.137,275294,4
793,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Khalid,85,2018-04-19,0.351,0.296,4,-10.109,0,0.934,0.0,0.095,0.12,115.284,200186,4
794,3NSmC1EQKOdUe6KhMrDDk5,I Don't Die,Chris Brown,57,2018-05-02,0.743,0.876,1,-4.326,1,0.099,0.0,0.119,0.574,149.041,224735,4
795,1csB4kgdyglOQdH0EyFIqy,Say Love,James TW,0,2018-03-30,0.753,0.457,1,-7.533,1,0.119,1.15e-06,0.355,0.549,84.038,219440,4
796,7bXvOMQ3UrcTS1dO9Ppzsg,Sober Up (feat. Rivers Cuomo),Rivers Cuomo,54,2017-06-30,0.647,0.616,5,-4.948,1,0.277,0.0,0.0816,0.79,93.019,218760,4
797,2vzQSZtjOXEm0iU5UUjvGm,Only You,Calum Scott,0,2018-03-09,0.532,0.668,4,-4.984,1,0.483,2.06e-06,0.122,0.104,81.962,225389,4
798,7hiKe8Q3vxMFAW3mHLVQTw,What I Miss Most,Calum Scott,0,2018-03-09,0.632,0.766,0,-6.235,1,0.0354,7.7e-05,0.143,0.479,132.981,231168,4
799,3ZbJMlEL4Kcme0ONRO7Slx,You Can Cry,James Arthur,52,2018-05-04,0.491,0.617,4,-4.545,0,0.0974,0.0,0.27,0.17,126.816,194533,5
800,6EKQbI0jKua5AehBsicMdD,Socker,kent,43,2002-04-15,0.621,0.663,6,-6.471,1,0.000207,0.395,0.0671,0.578,111.995,335707,4
801,7sgGULtAhIts3SeZdou7py,VinterNoll2,kent,42,2002-11-04,0.501,0.952,1,-3.899,0,0.000285,0.0154,0.129,0.427,138.015,265440,4
802,1Yc4z9MWH2gtGzLY2RjGqW,Utan dina andetag,kent,44,2000-11-29,0.26,0.68,7,-5.488,1,0.000742,0.000462,0.173,0.391,174.824,263160,4
803,58eqhe4CIuvHW8X2eBlFzC,Kräm (så nära får ingen gå),kent,25,2016-09-16,0.309,0.829,5,-4.59,1,3.57e-05,0.00788,0.418,0.423,124.601,161600,4
804,4x7WDRhqMZe1s4eLPCPOe5,Om du var här,kent,23,2016-09-16,0.39,0.672,6,-4.396,0,0.00144,1.47e-06,0.294,0.166,125.635,240427,4
805,1e7MIhqlSgaN991nbZHTVF,Dom andra,kent,25,2016-09-16,0.506,0.887,10,-6.268,0,0.00483,9.48e-05,0.104,0.453,103.005,225653,4
806,62vpWI1CHwFy7tMIcSStl8,No Role Modelz,J. Cole,40,2014-12-09,0.692,0.521,10,-8.465,0,0.301,0.0,0.0565,0.463,100.45,292987,4
807,1QOqNh2GvfN0ToramLPw5R,Epiphany (feat. NF),NF,47,2017-03-24,0.754,0.823,6,-5.502,0,0.281,0.0,0.107,0.548,125.932,249168,4
808,6oAUtgnsT5JifP2E1ceeJJ,Dangerously,Charlie Puth,39,2016-11-11,0.696,0.517,2,-8.379,0,0.364,0.0,0.197,0.23,112.291,199133,3
809,5DR5ROdgm8iSxhZKLXEIbi,Start Again,Logic,0,2018-05-16,0.564,0.722,1,-5.59,0,0.162,0.0,0.0931,0.276,99.083,165627,4
810,35dD5n2KXRsg2LF31oA9Gs,As You Are (feat. Shy Carter),Shy Carter,31,2016-11-11,0.819,0.523,2,-6.202,1,0.361,0.0,0.0716,0.699,113.952,235920,4
811,4KvpKeDCbwt0Zhboq1AO2V,Stopped,Aftertheparty,27,2016-10-31,0.852,0.347,1,-12.39,1,0.361,0.000137,0.0954,0.193,129.939,121562,4
812,2Gh6NdOSPIzfhGq29YPKrQ,Washuwant2,Aftertheparty,32,2016-10-31,0.723,0.458,0,-12.086,1,0.12,0.0,0.0584,0.299,129.992,168317,4
813,2VSnwBXZLxPJoAHyDRyxrW,Night Calls,Yo Trane,45,2017-05-23,0.86,0.471,10,-11.248,0,0.133,0.0,0.115,0.377,139.951,215316,4
814,1PuQTv1Kr1gzLgVeATSuh6,Somebody Told Me,Charlie Puth,53,2018-05-11,0.592,0.839,1,-4.944,0,0.101,0.0,0.0528,0.457,168.501,216053,4
815,4OSRg1faLprPCt86C80zWt,Ambitions,Donkeyboy,35,2009-03-30,0.857,0.652,6,-4.928,1,0.0642,2.81e-05,0.0905,0.69,120.035,187067,4
